IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.215.167.158,2087,0,false,ORD,North America,Chicago,202,0.00
54.200.19.118,80,0,false,ORD,North America,Chicago,202,0.00
34.220.32.171,8080,0,false,ORD,North America,Chicago,202,0.00
54.70.74.64,8443,0,false,ORD,North America,Chicago,202,0.00
3.68.65.85,2052,0,false,ORD,North America,Chicago,202,0.00
3.70.15.127,8443,0,false,ORD,North America,Chicago,202,0.00
51.20.134.98,2096,0,false,ORD,North America,Chicago,202,0.00
51.20.134.98,443,0,false,ORD,North America,Chicago,202,0.00
51.20.73.200,80,0,false,ORD,North America,Chicago,202,0.00
51.20.91.180,2052,0,false,ORD,North America,Chicago,202,0.00
51.20.134.98,8880,0,false,ORD,North America,Chicago,202,0.00
3.68.227.59,8080,0,false,ORD,North America,Chicago,203,0.00
54.200.19.118,2082,0,false,ORD,North America,Chicago,203,0.00
54.200.19.118,2095,0,false,ORD,North America,Chicago,203,0.00
34.215.167.158,8443,0,false,ORD,North America,Chicago,203,0.00
3.71.27.173,2083,0,false,ORD,North America,Chicago,203,0.00
3.68.65.85,8443,0,false,ORD,North America,Chicago,203,0.00
51.20.91.180,2053,0,false,ORD,North America,Chicago,203,0.00
51.20.35.244,2096,0,false,ORD,North America,Chicago,203,0.00
34.220.32.171,443,0,false,ORD,North America,Chicago,203,0.00
34.221.155.40,2052,0,false,ORD,North America,Chicago,203,0.00
35.88.67.121,8080,80,false,SEA,North America,Seattle,203,0.00
3.68.32.149,2052,0,false,ORD,North America,Chicago,204,0.00
34.219.215.9,2086,0,false,ORD,North America,Chicago,204,0.00
3.68.32.149,2053,0,false,ORD,North America,Chicago,204,0.00
3.68.65.85,80,0,false,ORD,North America,Chicago,204,0.00
3.71.29.39,2096,0,false,ORD,North America,Chicago,204,0.00
51.20.91.180,2096,0,false,ORD,North America,Chicago,204,0.00
34.221.155.40,80,0,false,ORD,North America,Chicago,204,0.00
51.20.73.200,2082,0,false,ORD,North America,Chicago,204,0.00
51.20.35.244,2052,0,false,ORD,North America,Chicago,204,0.00
3.70.25.182,8880,0,false,ORD,North America,Chicago,204,0.00
3.68.32.149,443,0,false,ORD,North America,Chicago,204,0.00
34.219.215.9,2095,0,false,ORD,North America,Chicago,204,0.00
51.20.73.200,8443,0,false,ORD,North America,Chicago,204,0.00
13.48.24.165,2082,0,false,ORD,North America,Chicago,204,0.00
34.220.32.171,2086,0,false,ORD,North America,Chicago,204,0.00
34.221.155.40,2083,0,false,ORD,North America,Chicago,205,0.00
3.70.15.127,2083,0,false,ORD,North America,Chicago,205,0.00
34.215.167.158,2052,0,false,ORD,North America,Chicago,205,0.00
34.219.215.9,8080,0,false,ORD,North America,Chicago,205,0.00
3.67.204.110,2053,0,false,ORD,North America,Chicago,205,0.00
3.68.32.149,2087,0,false,ORD,North America,Chicago,205,0.00
51.20.73.200,2095,0,false,ORD,North America,Chicago,206,0.00
51.20.73.200,2086,0,false,ORD,North America,Chicago,206,0.00
34.221.155.40,2096,0,false,ORD,North America,Chicago,206,0.00
34.219.215.9,2087,0,false,ORD,North America,Chicago,206,0.00
3.68.32.149,80,0,false,ORD,North America,Chicago,206,0.00
3.68.32.149,2082,0,false,ORD,North America,Chicago,206,0.00
51.20.35.244,80,0,false,ORD,North America,Chicago,206,0.00
3.71.27.173,8880,0,false,ORD,North America,Chicago,206,0.00
51.20.35.244,2086,0,false,ORD,North America,Chicago,206,0.00
51.20.91.180,8880,0,false,ORD,North America,Chicago,206,0.00
51.20.35.244,2082,0,false,ORD,North America,Chicago,206,0.00
34.220.32.171,2096,0,false,ORD,North America,Chicago,207,0.00
3.71.27.173,2087,0,false,ORD,North America,Chicago,207,0.00
3.70.25.182,2087,0,false,ORD,North America,Chicago,207,0.00
51.20.73.200,2052,0,false,ORD,North America,Chicago,207,0.00
34.220.32.171,2053,0,false,ORD,North America,Chicago,208,0.00
51.20.91.180,2086,0,false,ORD,North America,Chicago,208,0.00
51.20.35.244,8880,0,false,ORD,North America,Chicago,208,0.00
34.221.155.40,443,0,false,ORD,North America,Chicago,208,0.00
34.219.215.9,8880,0,false,ORD,North America,Chicago,209,0.00
34.219.215.9,2052,0,false,ORD,North America,Chicago,209,0.00
34.221.155.40,2082,0,false,ORD,North America,Chicago,210,0.00
34.220.32.171,2083,0,false,ORD,North America,Chicago,210,0.00
34.219.215.9,80,0,false,ORD,North America,Chicago,211,0.00
34.219.215.9,443,0,false,ORD,North America,Chicago,211,0.00
34.221.155.40,2086,0,false,ORD,North America,Chicago,211,0.00
34.221.155.40,2095,0,false,ORD,North America,Chicago,211,0.00
54.184.28.95,2082,0,false,ORD,North America,Chicago,211,0.00
34.220.32.171,2082,0,false,ORD,North America,Chicago,212,0.00
3.142.122.183,2086,0,false,ORD,North America,Chicago,217,0.00
51.20.91.180,443,0,false,ORD,North America,Chicago,217,0.00
3.135.64.37,80,0,false,ORD,North America,Chicago,217,0.00
3.133.106.131,8880,0,false,ORD,North America,Chicago,217,0.00
3.133.106.131,2096,0,false,ORD,North America,Chicago,217,0.00
18.216.203.15,2083,0,false,ORD,North America,Chicago,217,0.00
52.15.53.18,2096,0,false,ORD,North America,Chicago,217,0.00
18.216.203.15,8880,0,false,ORD,North America,Chicago,217,0.00
18.224.20.208,8880,0,false,ORD,North America,Chicago,217,0.00
3.135.64.37,2087,0,false,ORD,North America,Chicago,217,0.00
3.15.191.123,8443,0,false,ORD,North America,Chicago,217,0.00
18.216.124.249,443,0,false,ORD,North America,Chicago,217,0.00
3.133.106.131,8443,0,false,ORD,North America,Chicago,217,0.00
18.189.13.67,2087,0,false,ORD,North America,Chicago,217,0.00
3.135.64.37,8080,0,false,ORD,North America,Chicago,217,0.00
18.221.182.255,2083,0,false,ORD,North America,Chicago,217,0.00
51.20.35.244,8443,0,false,ORD,North America,Chicago,217,0.00
18.221.165.107,443,0,false,ORD,North America,Chicago,217,0.00
3.129.90.134,80,0,false,ORD,North America,Chicago,218,0.00
3.129.90.134,2083,0,false,ORD,North America,Chicago,218,0.00
3.142.122.183,2053,0,false,ORD,North America,Chicago,218,0.00
3.21.39.192,2082,0,false,ORD,North America,Chicago,218,0.00
18.191.164.46,443,0,false,ORD,North America,Chicago,218,0.00
18.221.182.255,2082,0,false,ORD,North America,Chicago,218,0.00
3.15.212.100,2096,0,false,ORD,North America,Chicago,218,0.00
3.128.91.63,8443,0,false,ORD,North America,Chicago,218,0.00
18.216.203.15,8443,0,false,ORD,North America,Chicago,218,0.00
3.135.64.37,8443,0,false,ORD,North America,Chicago,218,0.00
3.135.64.37,2086,0,false,ORD,North America,Chicago,218,0.00
52.15.53.18,2052,0,false,ORD,North America,Chicago,218,0.00
3.142.213.115,2082,0,false,ORD,North America,Chicago,218,0.00
3.128.91.63,2086,0,false,ORD,North America,Chicago,218,0.00
3.133.106.131,2095,0,false,ORD,North America,Chicago,218,0.00
18.189.13.67,8880,0,false,ORD,North America,Chicago,218,0.00
18.222.215.181,8080,0,false,ORD,North America,Chicago,218,0.00
3.129.90.134,8443,0,false,ORD,North America,Chicago,218,0.00
18.189.13.67,8080,0,false,ORD,North America,Chicago,218,0.00
18.216.75.86,2086,0,false,ORD,North America,Chicago,218,0.00
3.135.64.37,2053,0,false,ORD,North America,Chicago,218,0.00
3.21.39.192,2087,0,false,ORD,North America,Chicago,218,0.00
3.135.64.37,2082,0,false,ORD,North America,Chicago,218,0.00
3.129.90.134,8080,0,false,ORD,North America,Chicago,218,0.00
18.221.165.107,8443,0,false,ORD,North America,Chicago,218,0.00
18.189.13.67,443,0,false,ORD,North America,Chicago,218,0.00
18.216.75.86,80,0,false,ORD,North America,Chicago,218,0.00
18.191.252.5,8880,0,false,ORD,North America,Chicago,218,0.00
3.142.213.115,443,0,false,ORD,North America,Chicago,218,0.00
18.216.203.15,2086,0,false,ORD,North America,Chicago,218,0.00
3.128.91.63,8080,0,false,ORD,North America,Chicago,218,0.00
18.189.13.67,2082,0,false,ORD,North America,Chicago,218,0.00
18.222.215.181,2052,0,false,ORD,North America,Chicago,218,0.00
18.117.35.87,80,0,false,ORD,North America,Chicago,218,0.00
52.15.53.18,443,0,false,ORD,North America,Chicago,218,0.00
18.189.13.67,8443,0,false,ORD,North America,Chicago,218,0.00
52.15.53.18,2082,0,false,ORD,North America,Chicago,218,0.00
3.15.212.100,80,0,false,ORD,North America,Chicago,218,0.00
18.189.13.67,2083,0,false,ORD,North America,Chicago,218,0.00
18.189.13.67,2052,0,false,ORD,North America,Chicago,218,0.00
18.116.39.203,80,0,false,ORD,North America,Chicago,218,0.00
3.142.122.183,2052,0,false,ORD,North America,Chicago,218,0.00
52.15.53.18,2086,0,false,ORD,North America,Chicago,218,0.00
3.129.90.134,2053,0,false,ORD,North America,Chicago,218,0.00
18.224.20.208,2053,0,false,ORD,North America,Chicago,218,0.00
18.216.124.249,2082,0,false,ORD,North America,Chicago,218,0.00
3.15.191.123,2082,0,false,ORD,North America,Chicago,218,0.00
3.133.106.131,2083,0,false,ORD,North America,Chicago,218,0.00
3.133.106.131,2087,0,false,ORD,North America,Chicago,218,0.00
3.15.212.100,2087,0,false,ORD,North America,Chicago,218,0.00
3.15.191.123,2053,0,false,ORD,North America,Chicago,218,0.00
18.216.203.15,2052,0,false,ORD,North America,Chicago,218,0.00
3.133.106.131,2086,0,false,ORD,North America,Chicago,218,0.00
18.224.20.208,2052,0,false,ORD,North America,Chicago,218,0.00
18.216.203.15,2096,0,false,ORD,North America,Chicago,218,0.00
3.142.213.115,8880,0,false,ORD,North America,Chicago,218,0.00
3.15.212.100,2095,0,false,ORD,North America,Chicago,219,0.00
3.129.90.134,2082,0,false,ORD,North America,Chicago,219,0.00
3.143.211.84,8080,0,false,ORD,North America,Chicago,219,0.00
18.221.182.255,2095,0,false,ORD,North America,Chicago,219,0.00
3.135.64.37,2083,0,false,ORD,North America,Chicago,219,0.00
18.221.182.255,8880,0,false,ORD,North America,Chicago,219,0.00
3.15.191.123,2087,0,false,ORD,North America,Chicago,219,0.00
3.129.90.134,2052,0,false,ORD,North America,Chicago,219,0.00
18.216.203.15,8080,0,false,ORD,North America,Chicago,219,0.00
18.224.20.208,2082,0,false,ORD,North America,Chicago,219,0.00
3.12.149.61,80,0,false,ORD,North America,Chicago,219,0.00
18.222.215.181,8880,0,false,ORD,North America,Chicago,219,0.00
18.117.102.214,80,0,false,ORD,North America,Chicago,219,0.00
3.143.211.84,2095,0,false,ORD,North America,Chicago,219,0.00
18.216.124.249,2053,0,false,ORD,North America,Chicago,219,0.00
3.143.211.84,2052,0,false,ORD,North America,Chicago,219,0.00
18.222.215.181,2086,0,false,ORD,North America,Chicago,219,0.00
18.221.182.255,2087,0,false,ORD,North America,Chicago,219,0.00
3.143.211.84,2086,0,false,ORD,North America,Chicago,219,0.00
3.143.211.84,80,0,false,ORD,North America,Chicago,219,0.00
18.216.75.86,2095,0,false,ORD,North America,Chicago,219,0.00
18.222.215.181,2082,0,false,ORD,North America,Chicago,219,0.00
18.216.203.15,2082,0,false,ORD,North America,Chicago,219,0.00
3.142.122.183,8880,0,false,ORD,North America,Chicago,219,0.00
18.191.164.46,2087,0,false,ORD,North America,Chicago,219,0.00
3.142.213.115,2087,0,false,ORD,North America,Chicago,219,0.00
18.191.164.46,8443,0,false,ORD,North America,Chicago,219,0.00
18.221.182.255,2096,0,false,ORD,North America,Chicago,219,0.00
3.142.122.183,443,0,false,ORD,North America,Chicago,219,0.00
3.142.213.115,8443,0,false,ORD,North America,Chicago,219,0.00
3.128.91.63,8880,0,false,ORD,North America,Chicago,219,0.00
3.128.91.63,2053,0,false,ORD,North America,Chicago,219,0.00
3.15.191.123,2095,0,false,ORD,North America,Chicago,219,0.00
3.15.212.100,443,0,false,ORD,North America,Chicago,219,0.00
3.15.191.123,2052,0,false,ORD,North America,Chicago,219,0.00
3.15.212.100,2053,0,false,ORD,North America,Chicago,220,0.00
3.15.212.100,2082,0,false,ORD,North America,Chicago,220,0.00
3.15.212.100,8880,0,false,ORD,North America,Chicago,220,0.00
3.143.211.84,8880,0,false,ORD,North America,Chicago,220,0.00
3.128.91.63,2052,0,false,ORD,North America,Chicago,220,0.00
52.15.53.18,8443,0,false,ORD,North America,Chicago,220,0.00
3.135.64.37,8880,0,false,ORD,North America,Chicago,220,0.00
52.15.53.18,2083,0,false,ORD,North America,Chicago,220,0.00
3.142.213.115,2052,0,false,ORD,North America,Chicago,220,0.00
3.15.191.123,8880,0,false,ORD,North America,Chicago,220,0.00
18.118.105.221,80,0,false,ORD,North America,Chicago,220,0.00
18.216.75.86,2053,0,false,ORD,North America,Chicago,220,0.00
18.221.165.107,2082,0,false,ORD,North America,Chicago,220,0.00
3.143.211.84,2082,0,false,ORD,North America,Chicago,220,0.00
3.15.212.100,2052,0,false,ORD,North America,Chicago,220,0.00
18.221.182.255,8080,0,false,ORD,North America,Chicago,220,0.00
51.20.73.200,2053,0,false,ORD,North America,Chicago,220,0.00
18.221.165.107,2086,0,false,ORD,North America,Chicago,220,0.00
3.15.212.100,8080,0,false,ORD,North America,Chicago,220,0.00
18.191.252.5,2082,0,false,ORD,North America,Chicago,220,0.00
3.15.191.123,2086,0,false,ORD,North America,Chicago,220,0.00
3.15.191.123,80,0,false,ORD,North America,Chicago,220,0.00
52.15.53.18,80,0,false,ORD,North America,Chicago,220,0.00
18.191.164.46,2083,0,false,ORD,North America,Chicago,221,0.00
18.224.20.208,8080,0,false,ORD,North America,Chicago,221,0.00
18.216.203.15,2095,0,false,ORD,North America,Chicago,221,0.00
3.143.211.84,2087,0,false,ORD,North America,Chicago,221,0.00
18.116.70.130,80,0,false,ORD,North America,Chicago,221,0.00
18.216.75.86,8880,0,false,ORD,North America,Chicago,221,0.00
3.15.212.100,8443,0,false,ORD,North America,Chicago,221,0.00
18.217.171.210,8443,0,true,ORD,North America,Chicago,221,0.00
3.142.213.115,2095,0,false,ORD,North America,Chicago,221,0.00
52.15.53.18,2053,0,false,ORD,North America,Chicago,221,0.00
18.217.204.236,443,443,true,ORD,North America,Chicago,221,0.00
3.128.91.63,80,0,false,ORD,North America,Chicago,221,0.00
3.142.122.183,80,0,false,ORD,North America,Chicago,221,0.00
3.133.106.131,2052,0,false,ORD,North America,Chicago,221,0.00
18.216.203.15,2087,0,false,ORD,North America,Chicago,221,0.00
3.135.64.37,2052,0,false,ORD,North America,Chicago,221,0.00
52.15.53.18,8880,0,false,ORD,North America,Chicago,221,0.00
18.221.165.107,80,0,false,ORD,North America,Chicago,221,0.00
18.191.252.5,2053,0,false,ORD,North America,Chicago,221,0.00
3.133.106.131,80,0,false,ORD,North America,Chicago,221,0.00
18.221.165.107,2096,0,false,ORD,North America,Chicago,221,0.00
18.216.203.15,2053,0,false,ORD,North America,Chicago,221,0.00
18.189.13.67,2096,0,false,ORD,North America,Chicago,221,0.00
3.142.122.183,2083,0,false,ORD,North America,Chicago,221,0.00
18.221.182.255,2086,0,false,ORD,North America,Chicago,221,0.00
18.216.203.15,443,0,false,ORD,North America,Chicago,221,0.00
3.133.106.131,443,0,false,ORD,North America,Chicago,221,0.00
3.142.122.183,2096,0,false,ORD,North America,Chicago,221,0.00
18.216.124.249,2096,0,false,ORD,North America,Chicago,221,0.00
18.221.165.107,2087,0,false,ORD,North America,Chicago,221,0.00
18.191.164.46,2096,0,false,ORD,North America,Chicago,221,0.00
3.129.90.134,2086,0,false,ORD,North America,Chicago,221,0.00
18.216.75.86,2096,0,false,ORD,North America,Chicago,222,0.00
18.216.124.249,8080,0,false,ORD,North America,Chicago,222,0.00
18.216.124.249,2095,0,false,ORD,North America,Chicago,222,0.00
18.216.75.86,443,0,false,ORD,North America,Chicago,222,0.00
18.216.124.249,8880,0,false,ORD,North America,Chicago,222,0.00
18.189.13.67,80,0,false,ORD,North America,Chicago,222,0.00
3.128.91.63,2083,0,false,ORD,North America,Chicago,222,0.00
3.142.213.115,2086,0,false,ORD,North America,Chicago,222,0.00
3.142.213.115,2083,0,false,ORD,North America,Chicago,222,0.00
3.129.90.134,2087,0,false,ORD,North America,Chicago,222,0.00
3.21.39.192,2052,0,false,ORD,North America,Chicago,222,0.00
3.135.64.37,443,0,false,ORD,North America,Chicago,222,0.00
18.191.252.5,8080,0,false,ORD,North America,Chicago,222,0.00
3.128.91.63,2082,0,false,ORD,North America,Chicago,222,0.00
18.221.165.107,2052,0,false,ORD,North America,Chicago,222,0.00
18.224.20.208,80,0,false,ORD,North America,Chicago,222,0.00
18.224.20.208,2086,0,false,ORD,North America,Chicago,222,0.00
3.142.213.115,80,0,false,ORD,North America,Chicago,222,0.00
18.191.164.46,2053,0,false,ORD,North America,Chicago,222,0.00
3.129.90.134,2095,0,false,ORD,North America,Chicago,222,0.00
3.129.90.134,2096,0,false,ORD,North America,Chicago,222,0.00
18.216.124.249,2052,0,false,ORD,North America,Chicago,222,0.00
18.189.13.67,2095,0,false,ORD,North America,Chicago,222,0.00
3.128.91.63,443,0,false,ORD,North America,Chicago,222,0.00
3.142.213.115,2096,0,false,ORD,North America,Chicago,222,0.00
3.142.122.183,8443,0,false,ORD,North America,Chicago,222,0.00
3.142.122.183,8080,0,false,ORD,North America,Chicago,222,0.00
18.221.182.255,8443,0,false,ORD,North America,Chicago,222,0.00
52.15.53.18,2095,0,false,ORD,North America,Chicago,222,0.00
18.224.20.208,2095,0,false,ORD,North America,Chicago,223,0.00
18.216.75.86,8443,0,false,ORD,North America,Chicago,223,0.00
3.133.106.131,8080,0,false,ORD,North America,Chicago,223,0.00
18.222.215.181,2095,0,false,ORD,North America,Chicago,223,0.00
3.129.90.134,8880,0,false,ORD,North America,Chicago,223,0.00
3.135.64.37,2095,0,false,ORD,North America,Chicago,223,0.00
3.143.211.84,443,0,false,ORD,North America,Chicago,223,0.00
18.191.252.5,80,0,false,ORD,North America,Chicago,223,0.00
18.221.165.107,8880,0,false,ORD,North America,Chicago,223,0.00
18.221.165.107,2053,0,false,ORD,North America,Chicago,223,0.00
3.143.211.84,2096,0,false,ORD,North America,Chicago,223,0.00
18.191.252.5,2083,0,false,ORD,North America,Chicago,223,0.00
3.142.122.183,2087,0,false,ORD,North America,Chicago,223,0.00
3.133.106.131,2053,0,false,ORD,North America,Chicago,223,0.00
3.15.212.100,2083,0,false,ORD,North America,Chicago,223,0.00
18.222.215.181,443,0,false,ORD,North America,Chicago,223,0.00
3.15.212.100,2086,0,false,ORD,North America,Chicago,223,0.00
18.221.182.255,2053,0,false,ORD,North America,Chicago,223,0.00
18.216.75.86,2083,0,false,ORD,North America,Chicago,223,0.00
18.222.215.181,2053,0,false,ORD,North America,Chicago,223,0.00
18.222.215.181,2096,0,false,ORD,North America,Chicago,223,0.00
18.191.164.46,2095,0,false,ORD,North America,Chicago,223,0.00
18.191.164.46,8080,0,false,ORD,North America,Chicago,224,0.00
18.191.164.46,2052,0,false,ORD,North America,Chicago,224,0.00
18.221.182.255,443,0,false,ORD,North America,Chicago,224,0.00
3.128.91.63,2095,0,false,ORD,North America,Chicago,224,0.00
3.143.211.84,8443,0,false,ORD,North America,Chicago,224,0.00
3.15.191.123,443,0,false,ORD,North America,Chicago,224,0.00
3.143.211.84,2083,0,false,ORD,North America,Chicago,224,0.00
18.191.164.46,2082,0,false,ORD,North America,Chicago,224,0.00
52.15.53.18,8080,0,false,ORD,North America,Chicago,224,0.00
18.189.13.67,2086,0,false,ORD,North America,Chicago,224,0.00
18.221.165.107,8080,0,false,ORD,North America,Chicago,225,0.00
18.224.20.208,2096,0,false,ORD,North America,Chicago,225,0.00
3.135.64.37,2096,0,false,ORD,North America,Chicago,225,0.00
3.15.191.123,2083,0,false,ORD,North America,Chicago,225,0.00
18.222.215.181,2083,0,false,ORD,North America,Chicago,225,0.00
18.191.252.5,2095,0,false,ORD,North America,Chicago,226,0.00
3.15.191.123,2096,0,false,ORD,North America,Chicago,226,0.00
18.159.141.121,8880,0,false,ORD,North America,Chicago,226,0.00
18.221.182.255,80,0,false,ORD,North America,Chicago,226,0.00
18.191.252.5,8443,0,false,ORD,North America,Chicago,227,0.00
18.191.164.46,2086,0,false,ORD,North America,Chicago,227,0.00
18.221.165.107,2083,0,false,ORD,North America,Chicago,227,0.00
51.20.91.180,8080,0,false,ORD,North America,Chicago,228,0.00
18.222.215.181,2087,0,false,ORD,North America,Chicago,229,0.00
51.20.91.180,2087,0,false,ORD,North America,Chicago,229,0.00
18.191.164.46,8880,0,false,ORD,North America,Chicago,229,0.00
51.20.73.200,443,0,false,ORD,North America,Chicago,230,0.00
51.20.35.244,2087,0,false,ORD,North America,Chicago,230,0.00
18.224.20.208,2087,0,false,ORD,North America,Chicago,230,0.00
18.221.165.107,2095,0,false,ORD,North America,Chicago,230,0.00
18.222.215.181,8443,0,false,ORD,North America,Chicago,231,0.00
51.20.35.244,8080,0,false,ORD,North America,Chicago,231,0.00
3.142.122.183,2095,0,false,ORD,North America,Chicago,231,0.00
18.191.252.5,2087,0,false,ORD,North America,Chicago,231,0.00
3.133.106.131,2082,0,false,ORD,North America,Chicago,231,0.00
18.216.124.249,2086,0,false,ORD,North America,Chicago,232,0.00
18.216.124.249,2087,0,false,ORD,North America,Chicago,232,0.00
18.224.20.208,8443,0,false,ORD,North America,Chicago,232,0.00
18.189.13.67,2053,0,false,ORD,North America,Chicago,232,0.00
18.216.124.249,80,0,false,ORD,North America,Chicago,232,0.00
3.142.213.115,8080,0,false,ORD,North America,Chicago,232,0.00
3.15.191.123,8080,0,false,ORD,North America,Chicago,232,0.00
51.20.73.200,8880,0,false,ORD,North America,Chicago,232,0.00
52.15.53.18,2087,0,false,ORD,North America,Chicago,232,0.00
3.128.91.63,2087,0,false,ORD,North America,Chicago,233,0.00
18.216.75.86,2052,0,false,ORD,North America,Chicago,233,0.00
18.191.164.46,80,0,false,ORD,North America,Chicago,233,0.00
18.116.85.0,80,0,false,ORD,North America,Chicago,233,0.00
18.216.124.249,8443,0,false,ORD,North America,Chicago,233,0.00
18.216.124.249,2083,0,false,ORD,North America,Chicago,233,0.00
3.142.213.115,2053,0,false,ORD,North America,Chicago,233,0.00
3.129.90.134,443,0,false,ORD,North America,Chicago,233,0.00
18.221.182.255,2052,0,false,ORD,North America,Chicago,233,0.00
18.216.203.15,80,0,false,ORD,North America,Chicago,233,0.00
3.96.173.26,8880,0,false,ORD,North America,Chicago,233,0.00
35.182.149.71,8880,0,false,ORD,North America,Chicago,233,0.00
35.182.205.195,443,0,false,ORD,North America,Chicago,233,0.00
35.182.253.40,2087,0,false,ORD,North America,Chicago,233,0.00
3.128.91.63,2096,0,false,ORD,North America,Chicago,233,0.00
99.79.38.32,2095,0,false,ORD,North America,Chicago,233,0.00
35.183.109.9,2082,0,false,ORD,North America,Chicago,233,0.00
35.182.253.40,2096,0,false,ORD,North America,Chicago,233,0.00
3.96.137.123,2052,0,false,ORD,North America,Chicago,233,0.00
3.99.169.181,2052,0,false,ORD,North America,Chicago,233,0.00
35.183.37.108,2052,0,false,ORD,North America,Chicago,234,0.00
3.142.122.183,2082,0,false,ORD,North America,Chicago,234,0.00
3.96.212.33,2095,0,false,ORD,North America,Chicago,234,0.00
15.223.2.143,443,0,false,ORD,North America,Chicago,234,0.00
3.96.137.123,2086,0,false,ORD,North America,Chicago,234,0.00
35.183.37.108,2082,0,false,ORD,North America,Chicago,234,0.00
35.182.205.195,2082,0,false,ORD,North America,Chicago,234,0.00
18.191.252.5,443,0,false,ORD,North America,Chicago,234,0.00
15.157.65.175,8880,0,false,ORD,North America,Chicago,234,0.00
35.182.249.59,8080,0,false,ORD,North America,Chicago,234,0.00
35.182.149.71,8080,0,false,ORD,North America,Chicago,234,0.00
99.79.38.32,8080,0,false,ORD,North America,Chicago,234,0.00
3.99.147.136,2095,0,false,ORD,North America,Chicago,234,0.00
99.79.38.32,2083,0,false,ORD,North America,Chicago,234,0.00
3.96.173.26,2082,0,false,ORD,North America,Chicago,234,0.00
15.157.65.175,443,0,false,ORD,North America,Chicago,234,0.00
35.183.109.96,2083,0,false,ORD,North America,Chicago,234,0.00
3.96.212.33,8080,0,false,ORD,North America,Chicago,234,0.00
3.96.173.26,8443,0,false,ORD,North America,Chicago,234,0.00
35.183.18.12,2083,0,false,ORD,North America,Chicago,234,0.00
15.222.62.90,2082,0,false,ORD,North America,Chicago,234,0.00
35.182.205.195,2052,0,false,ORD,North America,Chicago,234,0.00
35.183.18.12,443,0,false,ORD,North America,Chicago,234,0.00
35.182.205.195,2087,0,false,ORD,North America,Chicago,234,0.00
35.182.249.59,8880,0,false,ORD,North America,Chicago,234,0.00
35.182.205.195,2083,0,false,ORD,North America,Chicago,234,0.00
35.182.249.59,2086,0,false,ORD,North America,Chicago,234,0.00
35.182.149.71,2087,0,false,ORD,North America,Chicago,234,0.00
99.79.60.152,2095,0,false,ORD,North America,Chicago,234,0.00
3.96.137.123,2095,0,false,ORD,North America,Chicago,234,0.00
3.99.147.136,8880,0,false,ORD,North America,Chicago,234,0.00
35.182.253.40,8443,0,false,ORD,North America,Chicago,234,0.00
99.79.60.152,8080,0,false,ORD,North America,Chicago,234,0.00
15.223.118.95,80,0,false,ORD,North America,Chicago,234,0.00
35.182.205.195,2095,0,false,ORD,North America,Chicago,234,0.00
35.183.209.196,8080,0,false,ORD,North America,Chicago,234,0.00
35.182.205.195,8880,0,false,ORD,North America,Chicago,234,0.00
35.183.37.108,443,0,false,ORD,North America,Chicago,234,0.00
35.182.149.71,2053,0,false,ORD,North America,Chicago,234,0.00
15.223.74.186,8080,0,false,ORD,North America,Chicago,234,0.00
3.99.172.1,80,0,false,ORD,North America,Chicago,234,0.00
15.223.64.195,2083,0,false,ORD,North America,Chicago,234,0.00
35.182.249.59,8443,0,false,ORD,North America,Chicago,234,0.00
35.183.109.9,2083,0,false,ORD,North America,Chicago,234,0.00
3.99.187.248,2053,0,false,ORD,North America,Chicago,234,0.00
35.182.149.71,2095,0,false,ORD,North America,Chicago,234,0.00
35.183.18.12,2096,0,false,ORD,North America,Chicago,234,0.00
3.99.169.181,8443,0,false,ORD,North America,Chicago,234,0.00
35.183.18.12,8443,0,false,ORD,North America,Chicago,234,0.00
99.79.38.32,80,0,false,ORD,North America,Chicago,234,0.00
3.99.187.248,2095,0,false,ORD,North America,Chicago,234,0.00
35.183.42.193,2095,0,false,ORD,North America,Chicago,234,0.00
99.79.38.32,8443,0,false,ORD,North America,Chicago,234,0.00
35.182.149.71,443,0,false,ORD,North America,Chicago,234,0.00
35.183.37.108,2095,0,false,ORD,North America,Chicago,234,0.00
15.223.2.143,2087,0,false,ORD,North America,Chicago,234,0.00
15.223.113.220,2096,0,false,ORD,North America,Chicago,234,0.00
35.183.18.12,8080,0,false,ORD,North America,Chicago,234,0.00
15.157.65.175,2082,0,false,ORD,North America,Chicago,234,0.00
35.183.109.9,2096,0,false,ORD,North America,Chicago,234,0.00
99.79.38.32,2052,0,false,ORD,North America,Chicago,234,0.00
15.223.64.195,8080,0,false,ORD,North America,Chicago,234,0.00
35.183.109.96,2053,0,false,ORD,North America,Chicago,234,0.00
3.96.212.33,2087,0,false,ORD,North America,Chicago,234,0.00
3.96.137.123,443,0,false,ORD,North America,Chicago,234,0.00
35.183.37.108,2083,0,false,ORD,North America,Chicago,234,0.00
3.99.147.136,2053,0,false,ORD,North America,Chicago,234,0.00
35.183.209.196,8880,0,false,ORD,North America,Chicago,234,0.00
99.79.38.32,2096,0,false,ORD,North America,Chicago,234,0.00
35.183.109.96,443,0,false,ORD,North America,Chicago,234,0.00
35.183.42.193,8443,0,false,ORD,North America,Chicago,234,0.00
3.99.147.136,2083,0,false,ORD,North America,Chicago,234,0.00
3.99.172.1,2052,0,false,ORD,North America,Chicago,234,0.00
